image_name,is_cropped,total_area,roi_area,processing_time
image.9361_with_target,True,716,716,-1740975890596.7979
image.9334_with_target,True,637,637,-1740975890596.8435
image.2960_with_target,True,10,10,-1740975890596.8423
image.9853_with_target,True,274,274,-1740975890596.7964
image.2685_with_target,True,78,78,-1740975890596.8396
image.8924_with_target,True,354,354,-1740975890596.7607
image.2504_with_target,True,554,554,-1740975890596.5635
image.8865_with_target,True,8,8,-1740975890596.5847
image.6994_with_target,True,711,711,-1740975890596.412
image.9452_with_target,True,563,563,-1740975890596.1096
image.1913_with_target,True,717,717,-1740975890596.6301
image.7833_with_target,True,208,208,-1740975890595.7542
image.3795_with_target,True,414,414,-1740975890596.8826
image.8964_with_target,True,19,19,-1740975890596.7278
image.5921_with_target,True,5,5,-1740975890596.6184
image.1637_with_target,True,5,5,-1740975890596.812
image.0368_with_target,True,277,277,-1740975890596.5645
image.1870_with_target,True,60,60,-1740975890592.188
image.6584_with_target,True,349,349,-1740975890596.5342
image.1540_with_target,True,26,26,-1740975890595.8105
image.0093_with_target,True,85,85,-1740975890596.825
image.6633_with_target,True,95,95,-1740975890596.8127
image.1047_with_target,True,14,14,-1740975890596.833
image.2512_with_target,True,181,181,-1740975890596.6125
image.5194_with_target,True,89,89,-1740975890596.8672
image.3864_with_target,True,61,61,-1740975890596.4639
image.2233_with_target,True,663,663,-1740975890596.718
image.0721_with_target,True,21,21,-1740975890596.4312
image.5963_with_target,True,555,555,-1740975890596.7449
image.0220_with_target,True,196,196,-1740975890595.9653
image.3932_with_target,True,43,43,-1740975890596.7852
image.8654_with_target,True,5,5,-1740975890596.8738
image.9515_with_target,True,621,621,-1740975890596.7651
image.4965_with_target,True,38,38,-1740975890596.5117
image.7849_with_target,True,572,572,-1740975890596.7708
image.9744_with_target,True,35,35,-1740975890596.7708
image.6398_with_target,True,117,117,-1740975890596.634
image.0231_with_target,True,5,5,-1740975890596.84
image.0240_with_target,True,552,552,-1740975890596.6821
image.3242_with_target,True,602,602,-1740975890596.729
image.8746_with_target,True,478,478,-1740975890596.8164
image.1451_with_target,True,273,273,-1740975890596.6873
image.7325_with_target,True,80,80,-1740975890596.8628
image.4885_with_target,True,133,133,-1740975890596.8687
image.9259_with_target,True,759,759,-1740975890596.8984
image.3309_with_target,True,31,31,-1740975890596.7903
image.4154_with_target,True,265,265,-1740975890596.8303
image.8092_with_target,True,825,825,-1740975890596.5667
image.5227_with_target,True,605,605,-1740975890596.798
image.3737_with_target,True,463,463,-1740975890596.8547
image.6154_with_target,True,507,507,-1740975890596.3127
image.3078_with_target,True,60,60,-1740975890596.8132
image.4191_with_target,True,19,19,-1740975890596.795
image.0469_with_target,True,237,237,-1740975890596.6436
image.2940_with_target,True,42,42,-1740975890596.8271
image.5488_with_target,True,62,62,-1740975890596.705
image.0580_with_target,True,30,30,-1740975890596.3694
image.4096_with_target,True,653,653,-1740975890596.5396
image.8619_with_target,True,145,145,-1740975890596.3938
image.8759_with_target,True,162,162,-1740975890596.8325
image.2715_with_target,True,93,93,-1740975890596.6497
image.6697_with_target,True,92,92,-1740975890596.8516
image.1989_with_target,True,102,102,-1740975890596.7356
image.1368_with_target,True,961,961,-1740975890596.8467
image.5258_with_target,True,58,58,-1740975890596.729
image.3383_with_target,True,70,70,-1740975890596.8274
image.5328_with_target,True,84,84,-1740975890596.7046
image.8913_with_target,True,86,86,-1740975890596.786
image.9567_with_target,True,859,859,-1740975890596.6294
image.2433_with_target,True,502,502,-1740975890596.753
image.4748_with_target,True,155,155,-1740975890596.716
image.6006_with_target,True,8,8,-1740975890596.7893
image.4719_with_target,True,977,977,-1740975890596.3699
image.5140_with_target,True,5,5,-1740975890596.7893
image.9651_with_target,True,5,5,-1740975890596.8577
image.1096_with_target,True,62,62,-1740975890596.765
image.2385_with_target,True,14,14,-1740975890595.885
image.4352_with_target,True,65,65,-1740975890596.6711
image.2499_with_target,True,184,184,-1740975890596.822
image.3500_with_target,True,710,710,-1740975890596.8474
image.7086_with_target,True,610,610,-1740975890596.8728
image.0094_with_target,True,14,14,-1740975890596.2756
image.2099_with_target,True,560,560,-1740975890596.4102
image.1843_with_target,True,55,55,-1740975890596.8726
image.0780_with_target,True,508,508,-1740975890596.6086
image.8411_with_target,True,181,181,-1740975890596.7104
image.0329_with_target,True,1536,1536,-1740975890596.817
image.0797_with_target,True,25,25,-1740975890596.8196
image.6859_with_target,True,27,27,-1740975890596.7617
image.3854_with_target,True,274,274,-1740975890596.8008
image.7723_with_target,True,176,176,-1740975890596.6636
image.4156_with_target,True,566,566,-1740975890596.835
image.1593_with_target,True,52,52,-1740975890596.5383
image.3485_with_target,True,55,55,-1740975890596.8054
image.6546_with_target,True,1510,1510,-1740975890596.7869
image.4044_with_target,True,991,991,-1740975890596.746
image.4476_with_target,True,94,94,-1740975890596.7532
image.3731_with_target,True,36,36,-1740975890596.629
image.5260_with_target,True,65,65,-1740975890596.712
image.0788_with_target,True,44,44,-1740975890596.7825
image.5439_with_target,True,716,716,-1740975890596.7742
image.5687_with_target,True,352,352,-1740975890596.837
image.0493_with_target,True,5,5,-1740975890596.807
image.8136_with_target,True,10,10,-1740975890596.7947
image.0230_with_target,True,32,32,-1740975890596.737
image.0737_with_target,True,73,73,-1740975890596.818
image.9375_with_target,True,171,171,-1740975890596.8047
image.8249_with_target,True,65,65,-1740975890596.818
image.9104_with_target,True,61,61,-1740975890596.5957
image.8905_with_target,True,816,816,-1740975890596.7725
image.8790_with_target,True,531,531,-1740975890596.7954
image.4164_with_target,True,481,481,-1740975890596.758
image.8482_with_target,True,85,85,-1740975890596.7793
image.8591_with_target,True,23,23,-1740975890596.8079
image.9698_with_target,True,241,241,-1740975890596.4714
image.3166_with_target,True,411,411,-1740975890596.8298
image.8101_with_target,True,498,498,-1740975890596.6582
image.1831_with_target,True,618,618,-1740975890596.8684
image.4310_with_target,True,373,373,-1740975890596.857
image.4505_with_target,True,5,5,-1740975890596.8696
image.2111_with_target,True,135,135,-1740975890596.8767
image.2684_with_target,True,80,80,-1740975890596.5356
image.5993_with_target,True,142,142,-1740975890596.7107
image.2075_with_target,True,407,407,-1740975890596.6343
image.7640_with_target,True,28,28,-1740975890596.7712
image.6131_with_target,True,194,194,-1740975890596.495
image.9018_with_target,True,534,534,-1740975890596.7234
image.3204_with_target,True,65,65,-1740975890596.447
image.2552_with_target,True,365,365,-1740975890596.8464
image.7780_with_target,True,189,189,-1740975890596.6824
image.6844_with_target,True,580,580,-1740975890596.8013
image.2416_with_target,True,89,89,-1740975890596.7107
image.5748_with_target,True,775,775,-1740975890596.862
image.8407_with_target,True,605,605,-1740975890596.6343
image.8046_with_target,True,301,301,-1740975890596.6555
image.5342_with_target,True,15,15,-1740975890596.8396
image.9791_with_target,True,71,71,-1740975890596.8066
image.1628_with_target,True,5,5,-1740975890596.8374
image.1410_with_target,True,10,10,-1740975890596.8506
image.8495_with_target,True,196,196,-1740975890596.8281
image.7480_with_target,True,1376,1376,-1740975890596.766
image.7846_with_target,True,325,325,-1740975890596.8228
image.0513_with_target,True,315,315,-1740975890596.8296
image.4667_with_target,True,280,280,-1740975890596.8984
image.6331_with_target,True,81,81,-1740975890596.8909
image.0720_with_target,True,8,8,-1740975890596.7651
image.6309_with_target,True,133,133,-1740975890596.7793
image.9735_with_target,True,29,29,-1740975890596.8267
image.7782_with_target,True,5,5,-1740975890595.903
image.8219_with_target,True,554,554,-1740975890596.8076
image.3773_with_target,True,284,284,-1740975890596.796
image.5837_with_target,True,54,54,-1740975890596.227
image.5578_with_target,True,891,891,-1740975890596.8203
image.3607_with_target,True,269,269,-1740975890596.8694
image.4694_with_target,True,318,318,-1740975890596.8188
image.0049_with_target,True,715,715,-1740975890596.49
image.0038_with_target,True,1524,1524,-1740975890596.8074
image.5665_with_target,True,11,11,-1740975890596.838
image.3198_with_target,True,143,143,-1740975890596.681
image.7036_with_target,True,1466,1466,-1740975890596.3176
image.9648_with_target,True,17,17,-1740975890596.5967
image.6495_with_target,True,10,10,-1740975890596.6292
image.5904_with_target,True,90,90,-1740975890596.728
image.8180_with_target,True,64,64,-1740975890596.0889
image.5530_with_target,True,13,13,-1740975890596.7415
image.2964_with_target,True,99,99,-1740975890596.7656
image.7552_with_target,True,357,357,-1740975890596.8308
image.9083_with_target,True,19,19,-1740975890596.7537
image.0191_with_target,True,97,97,-1740975890596.8337
image.9326_with_target,True,63,63,-1740975890596.7256
image.5450_with_target,True,5,5,-1740975890596.767
image.0313_with_target,True,770,770,-1740975890596.7969
image.5069_with_target,True,800,800,-1740975890596.2168
image.5001_with_target,True,400,400,-1740975890596.3064
image.3152_with_target,True,131,131,-1740975890596.6072
image.1874_with_target,True,313,313,-1740975890596.5854
image.5992_with_target,True,47,47,-1740975890596.8052
image.6639_with_target,True,376,376,-1740975890596.7864
image.4306_with_target,True,60,60,-1740975890596.7324
image.5724_with_target,True,50,50,-1740975890596.7158
image.2304_with_target,True,606,606,-1740975890596.1494
image.5537_with_target,True,61,61,-1740975890596.8142
image.2469_with_target,True,251,251,-1740975890596.6802
image.9600_with_target,True,69,69,-1740975890596.786
image.8293_with_target,True,92,92,-1740975890596.761
image.8612_with_target,True,652,652,-1740975890596.5684
image.9094_with_target,True,328,328,-1740975890596.8035
image.8973_with_target,True,5,5,-1740975890596.4841
image.1942_with_target,True,62,62,-1740975890596.5603
